List A,List B1,List B2
Arabic,Accountancy / Book keeping,Agriculture
Assamese,Anthropology,Engineering Graphics
Bengali,Biology / Biological Studies / Biotechnology / Biochemistry,Entrepreneurship
Bodo,Business Studies,Fine Arts / Visual Arts (Sculpture/Painting)/ Commercial Art
Chinese,Chemistry,Knowledge Traditions and Practices of India (KTPI)
Dogri,Computer Science / Informatics Practices,Mass Media / Mass Communication
English,Economics / Business Economics,Performing Arts
French,Environmental Studies,Physical Education / NCC / Yoga
German,Geography / Geology,Teaching Aptitude
Gujarati,History,
Hindi,Home Science,
Italian,Legal Studies,
Japanese,Mathematics / Applied Mathematics,
Kannada,Physics,
Kashmiri,Political Science,
Konkani,Psychology,
Maithili,Sanskrit,
Malayalam,Sociology,
Manipuri,,
Marathi,,
Nepali,,
Odia,,
Persian,,
Punjabi,,
Russian,,
Sanskrit,,
Santhali,,
Sindhi,,
Spanish,,
Tamil,,
Telugu,,
Tibetan,,
Urdu,,
"Annexure – I
B.A. Program Combinations",,,,,,,,,,,
Aditi Mahavidyalaya (W),,,,,,,,,,,
7,B.A Program (Economics + Political Science),16,10,5,3,3,0,0,0,0,0
8,B.A Program (English + Economics),4,3,2,1,1,0,0,0,0,0
9,B.A Program (English + History),4,3,2,1,1,0,0,0,0,0
10,B.A Program (English + Political Science),4,3,2,1,1,0,0,0,0,0
11,B.A Program (Hindi + Buddhist Studies),4,3,2,1,1,0,0,0,0,0
12,B.A Program (Hindi + History),4,3,2,1,1,0,0,0,0,0
13,B.A Program (Hindi + Political Science),4,3,2,1,1,0,0,0,0,0
14,B.A Program (History + Mathematics),4,4,2,1,1,0,0,0,0,0
15,B.A Program (Political Science + History),24,14,7,3,6,0,0,0,0,0
16,B.A Program (Political Science + Mathematics),4,4,2,1,1,0,0,0,0,0
,TOTAL,145,95,52,27,35,0,0,0,0,0
,,,,,,,,,,,
Shaheed Bhagat Singh College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (English + Economics),7,5,3,2,2,0,0,1,1,1
2,B.A Program (Economics + Mathematics),7,5,3,2,2,0,0,1,1,1
3,B.A Program (English + History),7,5,3,2,2,0,0,1,1,1
4,B.A Program (Geography + Political Science),7,5,3,2,2,0,0,1,1,1
5,B.A Program (Hindi + Geography),7,5,3,2,2,0,0,1,1,1
6,B.A Program (History + Political Science),7,5,3,2,2,0,0,1,1,1
,TOTAL,42,30,18,12,12,0,0,6,6,6
,,,,,,,,,,,
Shaheed Bhagat Singh College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Commerce + Economics),16,11,6,3,4,0,0,2,1,1
2,B.A Program (Economics + Geography),13,8,4,2,3,0,0,1,1,1
3,B.A Program (Economics + History),8,6,3,1,2,0,0,1,1,1
4,B.A Program (Economics + Political Science),8,5,3,2,2,0,0,1,1,1
5,B.A Program (Geography + History),13,8,4,2,3,0,0,1,1,1
6,B.A Program (Geography + Political Science),13,8,4,2,3,0,0,2,2,2
7,B.A Program (History + Political Science),24,16,10,4,6,0,0,3,3,3
,TOTAL,95,62,34,16,23,0,0,11,10,10
,,,,,,,,,,,
Shivaji College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + Geography),5,3,2,1,2,0,0,1,1,1
2,B.A Program (Economics + Political Science),9,6,3,2,2,0,0,1,1,1
3,B.A Program (English + Economics),9,6,3,2,2,0,0,1,1,1
4,B.A Program (English + Sociology),8,5,3,1,2,0,0,1,1,1
5,B.A Program (Geography + History),11,8,4,2,3,0,0,1,1,1
6,B.A Program (Geography + Political Science),7,5,3,1,2,0,0,1,1,1
7,B.A Program (Hindi + Geography),5,3,2,1,2,0,0,1,1,1
8,B.A Program (Hindi + History),7,5,3,1,2,0,0,1,1,1
9,B.A Program (Hindi + Political Science),5,3,2,1,2,0,0,1,1,1
10,B.A Program (History + Political Science),27,19,10,5,4,0,0,3,3,3
,TOTAL,93,63,35,17,23,0,0,12,12,12
,,,,,,,,,,,
Shyam Lal College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + OMSP),10,6,4,2,2,0,0,1,1,1
2,B.A Program (Economics + Political Science),14,9,5,2,4,0,0,2,2,2
3,B.A Program (English + Economics),10,7,4,2,2,0,0,1,1,1
4,B.A Program (English + Political Science),10,7,4,2,2,0,0,1,1,1
5,B.A Program (Hindi + History),10,7,4,2,2,0,0,1,1,1
6,B.A Program (History + Political Science),24,16,9,4,7,0,0,3,3,3
,TOTAL,78,52,30,14,19,0,0,9,9,9
,,,,,,,,,,,
Shyam Lal College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Mathematics),7,5,3,1,2,0,0,1,1,1
2,B.A Program (Computer Applications + Political Science),7,5,3,1,2,0,0,1,1,1
3,B.A Program (Economics + Mathematics),7,5,3,1,2,0,0,1,1,1
4,B.A Program (Economics + Political Science),7,5,3,1,2,0,0,1,1,1
5,B.A Program (English + Computer Applications),7,5,3,1,2,0,0,1,1,1
6,B.A Program (English + Economics),7,5,3,1,2,0,0,1,1,1
7,B.A Program (English + History),9,6,3,2,2,0,0,1,1,1
8,B.A Program (Hindi + Computer Applications),7,5,3,1,2,0,0,1,1,1
9,B.A Program (Hindi + Economics),7,5,3,1,2,0,0,1,1,1
10,B.A Program (Hindi + History),9,6,3,2,2,0,0,1,1,1
11,B.A Program (History + Mathematics),5,3,2,1,1,0,0,0,0,0
12,B.A Program (History + Political Science),15,10,6,3,4,0,0,2,2,2
,TOTAL,94,65,38,16,25,0,0,12,12,12
Shyama Prasad Mukherji College For Women (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),10,6,3,2,2,0,0,1,1,1
2,B.A Program (Computer Applications + Geography),4,3,2,1,1,0,0,0,0,0
3,B.A Program (Computer Applications + Mathematics),4,3,2,1,1,0,0,0,0,0
4,B.A Program (Economics + Food Technology),10,6,3,2,2,0,0,1,1,1
5,B.A Program (Economics + Geography),4,3,2,1,1,0,0,0,0,0
6,B.A Program (Economics + History),4,3,2,1,1,0,0,0,0,0
7,B.A Program (Economics + Mathematics),10,7,4,2,2,0,0,1,1,1
8,B.A Program (Economics + Philosophy),6,5,3,1,2,0,0,1,1,1
9,B.A Program (Economics + Political Science),10,6,3,2,2,0,0,1,1,1
10,B.A Program (Economics + Sociology),8,5,3,2,2,0,0,1,1,1
11,B.A Program (Food Technology (FT) + History),10,6,3,2,2,0,0,1,1,1
12,B.A Program (Geography + History),3,2,1,1,1,0,0,0,0,0
13,B.A Program (Geography + Mathematics),3,2,1,1,1,0,0,0,0,0
14,B.A Program (Geography + Political Science),4,3,2,1,1,0,0,0,0,0
15,B.A Program (Hindi + Geography),2,2,1,0,1,0,0,0,0,0
16,B.A Program (Hindi + History),6,4,2,1,1,0,0,1,1,1
17,B.A Program (Hindi + Philosophy),3,2,1,1,1,0,0,0,0,0
18,B.A Program (Hindi + Political Science),10,6,3,2,2,0,0,1,1,1
19,B.A Program (Hindi + Sociology),3,2,1,1,1,0,0,0,0,0
20,B.A Program (History + Music),6,4,2,1,2,0,0,1,1,1
21,B.A Program (History + Philosophy),4,2,1,1,1,0,0,0,0,0
22,B.A Program (History + Political Science),14,10,5,3,4,0,0,2,2,2
23,B.A Program (History + Sociology),6,4,2,1,1,0,0,1,1,1
24,B.A Program (Human Development and Family Empowerment (HDFE) + Political Science),15,10,6,3,4,0,0,3,3,3
25,B.A Program (Human Development and Family Empowerment (HDFE) + Sociology),6,4,2,1,1,0,0,1,1,1
26,B.A Program (Music + Political Science),6,5,3,1,2,0,0,1,1,1
27,B.A Program (Philosophy + Political Science),6,4,2,1,1,0,0,1,1,1
28,B.A Program (Sanskrit + History),4,2,1,1,1,0,0,0,0,0
29,B.A Program (Sanskrit + Music),3,2,1,1,1,0,0,0,0,0
30,B.A Program (Sanskrit + Philosophy),3,2,1,1,1,0,0,0,0,0
31,B.A Program (Sanskrit + Political Science),6,4,2,1,1,0,0,1,1,1
,TOTAL,193,129,70,41,47,0,0,20,20,20
,,,,,,,,,,,
Sri Aurobindo College (Day),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Commerce + Economics),31,21,12,6,7,0,0,4,4,1
2,B.A Program (Economics + History),17,12,7,2,6,0,0,2,2,1
3,B.A Program (Economics + Political Science),31,21,12,6,7,0,0,4,4,2
4,B.A Program (History + Political Science),62,42,22,12,16,0,0,6,6,3
5,B.A Program (Sanskrit + Economics),4,3,2,1,1,0,0,1,1,1
6,B.A Program (Sanskrit + History),4,3,2,1,1,0,0,1,1,1
7,B.A Program (Sanskrit + Political Science),4,3,2,1,1,0,0,1,1,1
,TOTAL,153,105,59,29,39,0,0,19,19,10
,,,,,,,,,,,
Sri Aurobindo College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + History),9,7,3,1,2,0,0,1,0,0
2,B.A Program (Economics + Music),1,1,1,1,1,0,0,0,0,0
3,B.A Program (Economics + Physical Education),4,2,1,1,1,0,0,1,0,0
4,B.A Program (Economics + Political Science),14,8,4,1,3,0,0,1,0,0
5,B.A Program (Economics + Sanskrit),1,2,1,1,1,0,0,1,0,0
6,B.A Program (English + History),9,7,3,1,2,0,0,1,0,0
7,B.A Program (English + Music),2,1,1,1,1,0,0,0,0,0
8,B.A Program (English + Physical Education),4,2,1,1,1,0,0,1,0,0
9,B.A Program (English + Political Science),12,8,4,1,2,0,0,1,0,0
10,B.A Program (English + Sanskrit),3,2,1,1,1,0,0,1,0,0
11,B.A Program (Hindi + History),9,7,3,1,2,0,0,1,0,0
12,B.A Program (Hindi + Music),1,1,1,1,1,0,0,0,0,0
13,B.A Program (Hindi + Physical Education),4,2,1,1,1,0,0,1,0,0
14,B.A Program (Hindi + Political Science),11,8,4,1,3,0,0,1,0,0
15,B.A Program (Hindi + Sanskrit),4,2,1,1,1,0,0,1,0,0
16,B.A Program (History + Music),2,1,1,1,1,0,0,0,0,0
17,B.A Program (History + Physical Education),4,2,1,1,1,0,0,1,0,0
18,B.A Program (History + Political Science),18,13,10,4,3,0,0,1,0,0
19,B.A Program (History + Sanskrit),5,2,1,1,1,0,0,1,0,0
,TOTAL,117,78,43,22,29,0,0,15,0,0
,,,,,,,,,,,
Sri Guru Nanak Dev Khalsa College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + History),5,0,0,0,0,5,0,1,1,1
2,B.A Program (Economics + Political Science),10,0,0,0,0,10,0,1,1,1
3,B.A Program (English + Economics),8,0,0,0,0,8,0,1,1,1
4,B.A Program (English + History),5,0,0,0,0,5,0,1,1,1
5,B.A Program (English + Political Science),5,0,0,0,0,5,0,1,1,1
6,B.A Program (History + Political Science),12,0,0,0,0,12,0,1,1,1
7,B.A Program (Punjabi + Economics),5,0,0,0,0,5,0,1,0,1
8,B.A Program (Punjabi + History),5,0,0,0,0,5,0,1,0,1
9,B.A Program (Punjabi + Political Science),5,0,0,0,0,5,0,1,0,1
,TOTAL,60,0,0,0,0,60,0,9,6,9
,,,,,,,,,,,
Sri Guru Tegh Bahadur Khalsa College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + History),6,0,0,0,0,6,0,1,1,1
2,B.A Program (Economics + Mathematics),4,0,0,0,0,4,0,0,0,0
3,B.A Program (Economics + Music),1,0,0,0,0,1,0,0,0,0
4,B.A Program (Economics + Political Science),6,0,0,0,0,6,0,1,1,1
5,B.A Program (History + Music),2,0,0,0,0,2,0,0,0,0
6,B.A Program (History + Political Science),8,0,0,0,0,8,0,1,1,1
7,B.A Program (Mathematics + Music),1,0,0,0,0,1,0,0,0,0
8,B.A Program (Mathematics + Political Science),2,0,0,0,0,2,0,0,0,0
,TOTAL,30,0,0,0,0,30,0,3,3,3
,,,,,,,,,,,
Sri Venketeswara College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Economics + Mathematics/Statistics/Sociology),9,5,3,1,3,0,0,1,1,1
2,B.A Program (English + Sociology/Economics),9,5,3,2,2,0,0,1,1,1
3,B.A Program (Hindi + History/Sociology),5,4,2,1,1,0,0,1,1,1
4,B.A Program (History + Political Science),9,5,3,2,2,0,0,1,1,1
5,B.A Program (Sanskrit +Sociology/History),5,4,2,1,1,0,0,1,1,1
6,B.A Program (Tamil + Political Science/History),5,4,2,1,1,0,0,1,1,1
7,B.A Program (Telegu + Political Science/History),5,4,2,1,1,0,0,1,1,1
,TOTAL,47,31,17,9,11,0,0,7,7,7
,,,,,,,,,,,
St. Stephen's College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,"B.A Program [Any two of the following discipline papers (Economics, English, History, Political Science and Philosophy)]",16,0,3,0,0,0,25,3,3,3
2,"B.A Program [Urdu + Any one of the following discipline papers (Economics, History, Political
Science and Philosophy)]",5,0,0,1,0,0,0,0,0,0
,TOTAL,21,0,3,1,0,0,25,3,3,3
,,,,,,,,,,,
Swami Shardhanand College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),4,2,2,1,1,0,0,1,0,0
2,B.A Program (Computer Applications + Mathematics),4,3,1,1,1,0,0,0,0,1
3,B.A Program (Economics + History),31,17,9,4,2,0,0,3,3,2
4,B.A Program (Economics + Mathematics),12,7,4,2,2,0,0,1,1,0
5,B.A Program (Economics + Political Science),31,17,10,4,3,0,0,3,2,1
6,B.A Program (English + History),4,3,2,0,1,0,0,0,0,0
7,B.A Program (English + Political Science),5,2,1,1,1,0,0,1,0,0
8,B.A Program (Hindi + Political Science),9,6,2,2,1,0,0,1,0,0
9,B.A Program (History + OMSP),4,1,1,1,1,0,0,0,1,0
10,B.A Program (History + Political Science),34,20,11,6,3,0,0,3,3,2
11,B.A Program (Mathematics + OMSP),4,4,2,1,1,0,0,1,1,0
12,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),3,1,1,1,1,0,0,0,0,0
13,B.A Program (Sanskrit + Economics),4,2,2,1,1,0,0,1,0,0
14,B.A Program (Sanskrit + History),3,4,2,1,0,0,0,1,0,0
15,B.A Program (Sanskrit + OMSP),5,2,1,1,1,0,0,1,0,0
,TOTAL,157,91,51,27,20,0,0,17,11,6
,,,,,,,,,,,
Vivekananda College (W),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Computer Applications + Economics),6,4,2,1,1,0,0,0,1,1
2,B.A Program (Computer Applications + Mathematics),8,4,2,1,1,0,0,0,1,1
3,B.A Program (Computer Applications + Political Science),4,2,1,1,1,0,0,0,1,1
4,B.A Program (Economics + Mathematics),4,3,2,1,1,0,0,3,1,1
5,B.A Program (Economics + Political Science),6,4,2,1,1,0,0,0,1,1
6,B.A Program (English + Computer Applications),5,4,2,1,1,0,0,0,1,1
7,B.A Program (English + Food Technology),6,4,2,1,1,0,0,0,1,1
8,B.A Program (English + French),6,4,2,1,1,0,0,0,1,1
9,B.A Program (Food Technology (FT) + History),5,3,2,1,1,0,0,0,1,1
10,B.A Program (Food Technology (FT) + Political Science),3,3,2,1,1,0,0,1,1,1
11,B.A Program (French + Economics),3,3,2,1,1,0,0,0,1,1
12,B.A Program (History + Music),5,3,2,1,1,0,0,0,1,1
13,B.A Program (History + Political Science),9,5,3,2,1,0,0,0,1,1
14,B.A Program (Sanskrit + History),3,3,2,1,1,0,0,3,1,1
15,B.A Program (Sanskrit + Music),5,4,2,1,1,0,0,3,1,1
,TOTAL,78,53,30,16,15,0,0,10,15,15
,,,,,,,,,,,
Zakir Husain Delhi College,,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Arabic + Economics),3,3,1,1,1,0,0,0,0,0
2,B.A Program (Arabic + History),4,3,2,1,1,0,0,1,0,0
3,B.A Program (Arabic + Political Science),5,4,2,1,1,0,0,1,0,0
4,B.A Program (Bengali + Economics),1,1,1,0,1,0,0,0,0,0
5,B.A Program (Bengali + History),2,2,1,0,1,0,0,0,0,0
6,B.A Program (Bengali + Political Science),2,2,1,0,1,0,0,0,0,0
7,B.A Program (Economics + Human Resource Management (HRM)),12,8,4,2,4,0,0,2,0,0
8,B.A Program (Economics + Mathematics),2,2,1,1,3,0,0,0,0,0
9,B.A Program (Economics + Political Science),8,6,3,1,3,0,0,1,0,0
10,B.A Program (English + Economics),3,2,1,0,2,0,0,0,0,0
11,B.A Program (English + History),4,3,2,1,1,0,0,1,0,0
12,B.A Program (English + Mathematics),1,1,1,0,1,0,0,0,0,0
13,B.A Program (English + Political Science),5,3,2,1,1,0,0,1,0,0
14,B.A Program (Hindi + Economics),4,2,1,1,1,0,0,0,0,0
15,B.A Program (Hindi + History),5,3,2,1,0,0,0,1,0,0
16,B.A Program (Hindi + Political Science),6,3,2,1,1,0,0,1,0,0
17,B.A Program (History + Philosophy),6,4,2,1,3,0,0,1,0,0
18,B.A Program (History + Political Science),23,15,8,4,6,0,0,2,0,0
19,B.A Program (Human Resource Management (HRM) + Psychology),5,3,2,1,0,0,0,1,0,0
20,B.A Program (Mathematics + Philosophy),1,1,1,0,1,0,0,0,0,0
21,B.A Program (Mathematics + Psychology),3,2,1,0,0,0,0,0,0,0
22,B.A Program (Persian + Economics),4,3,1,1,0,0,0,0,0,0
23,B.A Program (Persian + History),5,3,2,1,0,0,0,0,0,0
24,B.A Program (Persian + Political Science),6,3,2,1,0,0,0,1,0,0
25,B.A Program (Philosophy + Psychology),6,4,2,1,3,0,0,1,0,0
26,B.A Program (Sanskrit + Economics),4,2,1,1,1,0,0,0,0,0
27,B.A Program (Sanskrit + History),5,3,2,1,0,0,0,1,0,0
28,B.A Program (Sanskrit + Political Science),6,4,2,1,0,0,0,1,0,0
29,B.A Program (Urdu + Economics),4,2,1,1,1,0,0,0,0,0
30,B.A Program (Urdu + History),5,3,2,1,0,0,0,1,0,0
31,B.A Program (Urdu + Political Science),6,4,2,1,0,0,0,1,0,0
,TOTAL,156,104,58,28,38,0,0,19,0,0
,,,,,,,,,,,
Zakir Husain Delhi College (Evening),,,,,,,,,,,
,B.A. Program Combination,UR,OBC NCL,SC,ST,EWS,SIKH,CHRISTIAN,CW,PwBD,KM
1,B.A Program (Arabic + Economics),1,2,0,1,1,0,0,0,0,0
2,B.A Program (Arabic + History),2,1,1,0,1,0,0,0,0,0
3,B.A Program (Arabic + Political Science),2,1,1,0,1,0,0,0,0,0
4,B.A Program (Bengali + Economics),2,1,1,0,1,0,0,0,0,0
5,B.A Program (Bengali + History),3,1,1,0,0,0,0,0,0,0
6,B.A Program (Bengali + Political Science),2,2,1,0,0,0,0,0,0,0
7,B.A Program (Economics + Banking & Insurance),7,5,2,1,1,0,0,1,1,0
8,B.A Program (Economics + History),10,7,3,2,1,0,0,1,1,1
9,B.A Program (Economics + Human Resource Management (HRM)),7,5,2,1,1,0,0,1,1,0
10,B.A Program (Economics + Mathematics),5,3,1,2,0,0,0,1,1,0
11,B.A Program (Economics + Philosophy),2,1,1,1,1,0,0,1,1,0
12,B.A Program (Economics + Political Science),10,7,3,2,1,0,0,1,1,1
13,B.A Program (English + Philosophy),1,1,1,0,1,0,0,0,0,0
14,B.A Program (English + Economics),2,1,1,0,0,0,0,0,0,0
15,B.A Program (English + History),1,1,1,1,0,0,0,1,1,0
16,B.A Program (English + Political Science),2,1,0,0,1,0,0,1,1,0
17,B.A Program (Hindi + Economics),1,1,1,1,1,0,0,1,1,0
18,B.A Program (Hindi + History),2,1,1,0,1,0,0,1,1,0
19,B.A Program (Hindi + Political Science),2,1,1,0,1,0,0,0,1,0
20,B.A Program (History + Political Science),10,7,3,2,1,0,0,1,1,1
21,B.A Program (Persian + Economics),2,1,1,0,1,0,0,0,0,0
22,B.A Program (Persian + History),2,1,1,0,1,0,0,0,0,0
23,B.A Program (Persian + Political Science),3,1,0,0,1,0,0,0,0,0
24,B.A Program (Philosophy + Political Science),2,3,1,1,0,0,0,1,1,0
25,B.A Program (Sanskrit + Economics),1,2,1,0,1,0,0,0,0,0
26,B.A Program (Sanskrit + History),2,1,1,0,1,0,0,0,0,0
27,B.A Program (Sanskrit + Political Science),2,1,1,0,1,0,0,0,1,0
28,B.A Program (Urdu + Economics),2,1,1,0,1,0,0,0,0,0
29,B.A Program (Urdu + History),2,1,1,0,1,0,0,0,0,0
30,B.A Program (Urdu + Political Science),1,1,1,1,1,0,0,0,0,0
,TOTAL,93,63,35,16,24,0,0,12,14,3,

B.A. Prog eligibility - Candidates must appear in CUET in any of the following subject combinations:
Combination I: Any one Language from List A + Any three subjects from List B
OR
Combination Il: Any two Languages from List A + Any two subjects from List B
OR
Combination Ill: Any one Language from List A + Any one subject from List B + SECTION Ill of CUET (General Aptitute Test)
Merit will be based on the best CUET score obtained from any of the above-mentioned combinations of subjects.
Note: As the weightage of the CUET Sections is not the same, appropriate proration will be done.
B.A. (Program) combination, where Mathematics/ Statistics/ Computer Applications/Computer Science is one of the two core disciplines,
it is mandatory that the candidate must have studied and passed Mathematics in Class XII examination. Similarly, wherever a Language is being offered as one of the two disciplines, 
the candidate must have a working knowledge of that Language.
